"","near_the_big_cell","x_center_big_cell","y_center_big_cell","x_center_cell","y_center_cell","x_TRUE","y_TRUE","rh98","canopy_cover","fire_freq","mean_precip","mean_temp","ecoregion","fire_freq_NA","densite_pop"
"2411",7,1.0619770999449,18.5864494722797,1.47036399325361,17.9774544167201,1.49457205395371,17.9494622708132,2.57499997615814,0,0,97.2440645277129,29.5497985839844,"Sahelian_Acacia_savanna",1,0.318020790815353
"2412",9,6.65735842590433,18.5864494722797,7.86482529399441,17.9774544167201,7.84566111267868,17.9494622708132,2.34999990463257,0,0,116.206500103455,28.4204040527344,"Sahelian_Acacia_savanna",1,0.217632383108139
"2413",8,3.85966776292462,18.5864494722797,2.56655735909489,17.9774544167201,2.55233830100444,17.9472164826029,2.93250003457069,0,0,100.57196927125,28.6435180664063,"Sahelian_Acacia_savanna",1,0.104151822626591
"2414",8,3.85966776292462,18.5864494722797,5.12434187939121,17.9774544167201,5.15296104853044,17.9472164826029,2.47733335494995,0,0,111.071600567634,28.715478515625,"Sahelian_Acacia_savanna",1,0.29017648100853
"2415",9,6.65735842590433,18.5864494722797,7.13402971676689,17.9774544167201,7.13374625001397,17.9472164826029,2.42861113283369,0,0,64.2849441262305,28.6577087402344,"Sahelian_Acacia_savanna",1,0.282922118902206
"2416",7,1.0619770999449,18.5864494722797,2.38385846478801,17.9774544167201,2.41085364375562,17.9449706943926,2.31599996089935,0,0,97.5843241749654,28.780908203125,"Sahelian_Acacia_savanna",1,0.079505197703838
"2417",9,6.65735842590433,18.5864494722797,5.48973966800497,17.9774544167201,5.47410876260316,17.9449706943926,2.49099996089935,0,0,81.9037425052044,28.7305847167969,"Sahelian_Acacia_savanna",1,0.29017648100853
"2418",9,6.65735842590433,18.5864494722797,7.49942750538066,17.9774544167201,7.54023391607805,17.9427249061823,2.5,0,0,91.8790894643628,28.8322082519531,"Sahelian_Acacia_savanna",1,0.25825709104538
"2419",16,26.2411930667623,18.5864494722797,25.9520158303756,17.9774544167201,25.939976723056,17.940479117972,2.74500000476837,6.000000091e-05,0,91.6397302415854,26.2033935546875,"Sahelian_Acacia_savanna",1,1.51190328598023
"2420",6,-1.73571356303481,18.5864494722797,-1.63551720996335,17.9774544167201,-1.67423511077787,17.9382333297617,2.66033329963684,0,0,118.775486621991,29.8737731933594,"Sahelian_Acacia_savanna",1,0.079505197703838
"2421",8,3.85966776292462,18.5864494722797,3.11465404201553,17.9774544167201,3.07336116579376,17.9382333297617,2.34999990463257,0,0,96.3701800895506,28.5283447265625,"Sahelian_Acacia_savanna",1,0
"2422",16,26.2411930667623,18.5864494722797,25.7693169360687,17.9774544167201,25.7580678780218,17.9382333297617,2.71416666110357,0,0,96.9391804247592,26.2033935546875,"Sahelian_Acacia_savanna",1,1.51190328598023
"2423",10,9.45504908888405,18.5864494722797,8.41292197691506,17.9774544167201,8.45202392945935,17.9359875415514,2.67249995470047,0,0,80.1437183944827,25.872705078125,"Sahelian_Acacia_savanna",1,1.34061551094055
"2424",7,1.0619770999449,18.5864494722797,0.008772838798571,17.9774544167201,-0.025826564418566,17.9337417533411,2.49499996503194,0,0,100.479531910339,29.2401977539063,"Sahelian_Acacia_savanna",1,0.430123120546341
"2425",9,6.65735842590433,18.5864494722797,6.95133082246002,17.9774544167201,6.93611688750767,17.9337417533411,2.4825000166893,0,0,50.384869938619,28.585595703125,"Sahelian_Acacia_savanna",1,0.228514015674591
"2426",16,26.2411930667623,18.5864494722797,25.5866180417618,17.9774544167201,25.6233205854039,17.9337417533411,2.66222219996982,0,0,103.865881338228,26.1136108398438,"Sahelian_Acacia_savanna",1,1.51190328598023
"2427",5,-4.53340422601452,18.5864494722797,-4.74139841318032,17.7976844176005,-4.72401550036363,17.8349270720879,6.76999998092651,0.048363998532295,0,85.8935652788334,28.5911804199219,"Sahelian_Acacia_savanna",1,0
"2428",7,1.0619770999449,18.5864494722797,2.20115957048113,17.7976844176005,2.18178324630514,17.8326812838776,2.48933334350586,0,0,90.4517567023217,28.90859375,"Sahelian_Acacia_savanna",1,0.079505197703838
"2429",10,9.45504908888405,18.5864494722797,8.41292197691506,17.7976844176005,8.44753235303876,17.8326812838776,2.44624999165535,0,0,84.4833236126746,25.872705078125,"Sahelian_Acacia_savanna",1,1.30579435825348
"2430",8,3.85966776292462,18.5864494722797,3.84544961924305,17.7976844176005,3.84366652192625,17.828189707457,2.46700003147125,0,0,114.643750595592,28.5726867675781,"Sahelian_Acacia_savanna",1,0.079505197703838
"2431",16,26.2411930667623,18.5864494722797,25.9520158303756,17.7976844176005,25.9332393584251,17.828189707457,2.5184722410308,0,0,93.1694829336685,26.2033935546875,"Sahelian_Acacia_savanna",1,1.51190328598023
"2432",5,-4.53340422601452,18.5864494722797,-3.27980725872527,17.7976844176005,-3.25976158724882,17.8259439192467,2.53333332803514,0,0,112.842827817324,28.9981323242188,"Sahelian_Acacia_savanna",1,0.000795052037574
"2433",7,1.0619770999449,18.5864494722797,-0.356624949815192,17.7976844176005,-0.320024819967706,17.8259439192467,2.57499998807907,0,0,115.295072278041,29.3762756347656,"Sahelian_Acacia_savanna",1,0.318020790815353
"2434",5,-4.53340422601452,18.5864494722797,-4.37600062456656,17.7976844176005,-4.41858830376299,17.8236981310364,2.93700001239777,0.000474300002679,0,96.8082863311544,28.54873046875,"Sahelian_Acacia_savanna",1,0
"2435",7,1.0619770999449,18.5864494722797,1.47036399325361,17.7976844176005,1.45863944258893,17.8236981310364,2.34333332379659,0,0,94.4943580536285,29.5497985839844,"Sahelian_Acacia_savanna",1,0.265547394752502
"2436",9,6.65735842590433,18.5864494722797,6.58593303384625,17.7976844176005,6.55208710354658,17.8236981310364,2.36666664370784,0,0,69.1168221357109,28.5919738769531,"Sahelian_Acacia_savanna",1,0.29017648100853
"2437",7,1.0619770999449,18.5864494722797,-0.173926055508311,17.7976844176005,-0.169557009877686,17.8214523428261,2.47770833720763,0,0,94.8143165877784,29.2401977539063,"Sahelian_Acacia_savanna",1,0.477031201124191
"2438",8,3.85966776292462,18.5864494722797,4.21084740785681,17.7976844176005,4.20074684736375,17.8214523428261,2.74000000953674,0,0,129.792388643662,28.5879760742188,"Sahelian_Acacia_savanna",1,0
"2439",8,3.85966776292462,18.5864494722797,4.94164298508433,17.7976844176005,4.98452693275803,17.8214523428261,2.44000005722046,0,0,128.439231966276,28.6582885742188,"Sahelian_Acacia_savanna",1,0.29017648100853
"2440",3,-10.1287855519739,18.5864494722797,-9.4915696651592,17.7976844176005,-9.53000227040303,17.8192065546158,2.64000002543131,0,0,63.7712619895557,29.4203430175781,"Sahelian_Acacia_savanna",1,0.114912867546082
"2441",3,-10.1287855519739,18.5864494722797,-10.0396663480798,17.7976844176005,-10.0577624998232,17.8169607664056,2.76499998569488,0,0,65.0048159488391,29.4917846679688,"Sahelian_Acacia_savanna",1,0.026813002303243
"2442",3,-10.1287855519739,18.5864494722797,-9.67426855946608,17.7976844176005,-9.70741953901663,17.8169607664056,2.93972223334842,0.000220666668611,0,57.040254049959,29.4203430175781,"Sahelian_Acacia_savanna",1,0.065117292106152
"2443",8,3.85966776292462,18.5864494722797,4.57624519647057,17.7976844176005,4.54884401996007,17.8169607664056,2.59555554389954,0,0,139.104512961654,28.6480651855469,"Sahelian_Acacia_savanna",1,0.362720638513565
"2444",5,-4.53340422601452,18.5864494722797,-3.82790394164591,17.7976844176005,-3.87286176866039,17.8147149781953,2.60222217771742,0,0,104.11225706762,28.589013671875,"Sahelian_Acacia_savanna",1,0.079505197703838
"2445",6,-1.73571356303481,18.5864494722797,-1.27011942134959,17.7976844176005,-1.30817163249917,17.8147149781953,2.56666670242945,0,0,124.428646506035,29.9123474121094,"Sahelian_Acacia_savanna",1,0.159010395407677
"2446",9,6.65735842590433,18.5864494722797,7.86482529399441,17.7976844176005,7.88608530046406,17.812469189985,2.94000005722046,0,0,130.308473590395,28.4204040527344,"Sahelian_Acacia_savanna",1,1.63369393348694
"2447",7,1.0619770999449,18.5864494722797,1.65306288756049,17.7976844176005,1.65177722867463,17.8079776135644,2.5949999888738,0,0,89.5233448700149,29.3303466796875,"Sahelian_Acacia_savanna",1,0.468285590410233
