"","x","y","dupe_count","rh98","canopy_cover","fire_freq","mean_precip","mean_temp","ecoregion","fire_freq_NA"
"424",-13.7655588350265,12.9638124439498,2,9.16220013618469,0.132288357019424,0.578947365283966,960.446573411795,28.7503295898438,"West_Sudanian",FALSE
"425",-13.7633130468162,12.9638124439498,2,10.2220835089684,0.130322163924575,0.684210538864136,960.446573411795,28.7503295898438,"Guinean_forest-savanna",FALSE
"426",-13.7633130468162,12.9638124439498,2,10.2220835089684,0.130322163924575,0.684210538864136,960.446573411795,28.7503295898438,"West_Sudanian",FALSE
"427",-13.7588214703956,12.9615666557395,2,2.88000011444092,0,0.473684221506119,960.446573411795,28.7503295898438,"Guinean_forest-savanna",FALSE
"428",-13.7588214703956,12.9615666557395,2,2.88000011444092,0,0.473684221506119,960.446573411795,28.7503295898438,"West_Sudanian",FALSE
"429",-13.7341178000823,12.9593208675293,2,12.5199999809265,0.301784999668598,0.421052634716034,934.65450331978,28.840966796875,"Guinean_forest-savanna",FALSE
"430",-13.7341178000823,12.9593208675293,2,12.5199999809265,0.301784999668598,0.421052634716034,934.65450331978,28.840966796875,"West_Sudanian",FALSE
"431",-13.731872011872,12.9593208675293,2,13.1259999275208,0.3676274985075,0.473684221506119,934.65450331978,28.840966796875,"Guinean_forest-savanna",FALSE
"432",-13.731872011872,12.9593208675293,2,13.1259999275208,0.3676274985075,0.473684221506119,934.65450331978,28.840966796875,"West_Sudanian",FALSE
"433",-13.7296262236617,12.957075079319,2,13.1024998823802,0.350957335283359,0.526315808296204,934.65450331978,28.840966796875,"Guinean_forest-savanna",FALSE
"434",-13.7296262236617,12.957075079319,2,13.1024998823802,0.350957335283359,0.526315808296204,934.65450331978,28.840966796875,"West_Sudanian",FALSE
"435",-13.7049225533484,12.9548292911087,2,15.3212497234344,0.296427004039288,0.526315808296204,934.65450331978,28.840966796875,"Guinean_forest-savanna",FALSE
"436",-13.7049225533484,12.9548292911087,2,15.3212497234344,0.296427004039288,0.526315808296204,934.65450331978,28.840966796875,"West_Sudanian",FALSE
"437",-13.7026767651382,12.9548292911087,2,15.2662496566772,0.315210253000259,0.473684221506119,934.65450331978,28.840966796875,"Guinean_forest-savanna",FALSE
"438",-13.7026767651382,12.9548292911087,2,15.2662496566772,0.315210253000259,0.473684221506119,934.65450331978,28.840966796875,"West_Sudanian",FALSE
"439",-13.7004309769279,12.9525835028984,2,14.3450002670288,0.264603495597839,0.473684221506119,934.65450331978,28.840966796875,"Guinean_forest-savanna",FALSE
"440",-13.7004309769279,12.9525835028984,2,14.3450002670288,0.264603495597839,0.473684221506119,934.65450331978,28.840966796875,"West_Sudanian",FALSE
"441",-13.6622525773528,12.9480919264778,2,2.73499997456869,0,0.157894730567932,953.283757213396,28.840966796875,"Guinean_forest-savanna",FALSE
"442",-13.6622525773528,12.9480919264778,2,2.73499997456869,0,0.157894730567932,953.283757213396,28.840966796875,"West_Sudanian",FALSE
"443",-13.6442862716704,12.9458461382675,2,11.5416667143504,0.188273235224187,0.315789461135864,931.598594278298,28.840966796875,"Guinean_forest-savanna",FALSE
"444",-13.6442862716704,12.9458461382675,2,11.5416667143504,0.188273235224187,0.315789461135864,931.598594278298,28.840966796875,"West_Sudanian",FALSE
"445",-13.6330573306189,12.9436003500572,2,11.9784999847412,0.231633652746677,0.421052634716034,931.598594278298,28.840966796875,"Guinean_forest-savanna",FALSE
"446",-13.6330573306189,12.9436003500572,2,11.9784999847412,0.231633652746677,0.421052634716034,931.598594278298,28.840966796875,"West_Sudanian",FALSE
"447",-13.6218283895674,12.9413545618469,2,11.7466665903727,0.195464534943716,0.421052634716034,931.598594278298,28.840966796875,"Guinean_forest-savanna",FALSE
"448",-13.6218283895674,12.9413545618469,2,11.7466665903727,0.195464534943716,0.421052634716034,931.598594278298,28.840966796875,"West_Sudanian",FALSE
"449",-13.6150910249365,12.9413545618469,2,16.1000003814697,0.374024003744125,0.473684221506119,931.598594278298,28.840966796875,"Guinean_forest-savanna",FALSE
"450",-13.6150910249365,12.9413545618469,2,16.1000003814697,0.374024003744125,0.473684221506119,931.598594278298,28.840966796875,"West_Sudanian",FALSE
"451",-13.5926331428335,12.9368629854263,2,13.3599996566772,0.456493005156517,0.736842095851898,872.27518167992,28.840966796875,"Guinean_forest-savanna",FALSE
"452",-13.5926331428335,12.9368629854263,2,13.3599996566772,0.456493005156517,0.736842095851898,872.27518167992,28.840966796875,"West_Sudanian",FALSE
"453",-13.5611921078893,12.9323714090057,2,6.76999998092651,0.0553620010614395,0.631578922271729,872.27518167992,28.840966796875,"Guinean_forest-savanna",FALSE
"454",-13.5611921078893,12.9323714090057,2,6.76999998092651,0.0553620010614395,0.631578922271729,872.27518167992,28.840966796875,"West_Sudanian",FALSE
"455",-13.558946319679,12.9323714090057,2,13.7799997329712,0.291642010211945,0.631578922271729,872.27518167992,28.840966796875,"Guinean_forest-savanna",FALSE
"456",-13.558946319679,12.9323714090057,2,13.7799997329712,0.291642010211945,0.631578922271729,872.27518167992,28.840966796875,"West_Sudanian",FALSE
"457",-13.5567005314687,12.9323714090057,2,9.37500004768372,0.13691890090704,0.736842095851898,872.27518167992,28.840966796875,"Guinean_forest-savanna",FALSE
"458",-13.5567005314687,12.9323714090057,2,9.37500004768372,0.13691890090704,0.736842095851898,872.27518167992,28.840966796875,"West_Sudanian",FALSE
"459",-13.5477173786275,12.9301256207954,2,9.44944439993964,0.0947821653551526,0.789473712444305,821.905137626612,28.840966796875,"Guinean_forest-savanna",FALSE
"460",-13.5477173786275,12.9301256207954,2,9.44944439993964,0.0947821653551526,0.789473712444305,821.905137626612,28.840966796875,"West_Sudanian",FALSE
"461",-13.536488437576,12.9278798325851,2,11.9008334477743,0.188916919752955,0.684210538864136,821.905137626612,28.840966796875,"Guinean_forest-savanna",FALSE
"462",-13.536488437576,12.9278798325851,2,11.9008334477743,0.188916919752955,0.684210538864136,821.905137626612,28.840966796875,"West_Sudanian",FALSE
"463",-13.5319968611554,12.9278798325851,2,9.3199999332428,0.144137504510581,0.684210538864136,821.905137626612,28.840966796875,"Guinean_forest-savanna",FALSE
"464",-13.5319968611554,12.9278798325851,2,9.3199999332428,0.144137504510581,0.684210538864136,821.905137626612,28.840966796875,"West_Sudanian",FALSE
"465",-13.5297510729451,12.9278798325851,2,8.99533341725667,0.0834649345837533,0.631578922271729,821.905137626612,28.840966796875,"Guinean_forest-savanna",FALSE
"466",-13.5297510729451,12.9278798325851,2,8.99533341725667,0.0834649345837533,0.631578922271729,821.905137626612,28.840966796875,"West_Sudanian",FALSE
"467",-13.5185221318936,12.9256340443748,2,6.23499997456868,0.0839701690711081,0.526315808296204,821.905137626612,28.840966796875,"Guinean_forest-savanna",FALSE
"468",-13.5185221318936,12.9256340443748,2,6.23499997456868,0.0839701690711081,0.526315808296204,821.905137626612,28.840966796875,"West_Sudanian",FALSE
"469",-13.5072931908422,12.9256340443748,2,12.0019331153234,0.0924982328743984,0.157894730567932,821.905137626612,28.840966796875,"Guinean_forest-savanna",FALSE
"470",-13.5072931908422,12.9256340443748,2,12.0019331153234,0.0924982328743984,0.157894730567932,821.905137626612,28.840966796875,"West_Sudanian",FALSE
"471",-13.5050474026319,12.9233882561645,2,10.8450000286102,0.069989999756217,0.105263158679008,821.905137626612,28.840966796875,"Guinean_forest-savanna",FALSE
"472",-13.5050474026319,12.9233882561645,2,10.8450000286102,0.069989999756217,0.105263158679008,821.905137626612,28.840966796875,"West_Sudanian",FALSE
"473",-13.5028016144216,12.9233882561645,2,5.15333342552185,0.0386320011069377,0.263157904148102,821.905137626612,28.840966796875,"Guinean_forest-savanna",FALSE
"474",-13.5028016144216,12.9233882561645,2,5.15333342552185,0.0386320011069377,0.263157904148102,821.905137626612,28.840966796875,"West_Sudanian",FALSE
"475",-13.5005558262113,12.9233882561645,2,5.51916664176517,0.184315856985955,0.473684221506119,821.905137626612,28.840966796875,"Guinean_forest-savanna",FALSE
"476",-13.5005558262113,12.9233882561645,2,5.51916664176517,0.184315856985955,0.473684221506119,821.905137626612,28.840966796875,"West_Sudanian",FALSE
"477",-13.4893268851598,12.9211424679542,2,5.27583330869675,0.0269689582637511,0.526315808296204,752.944516789237,29.0219360351563,"Guinean_forest-savanna",FALSE
"478",-13.4893268851598,12.9211424679542,2,5.27583330869675,0.0269689582637511,0.526315808296204,752.944516789237,29.0219360351563,"West_Sudanian",FALSE
"479",-13.4601316384259,12.9166508915336,2,8.2089998960495,0.0612096999771893,0.631578922271729,752.944516789237,29.0219360351563,"Guinean_forest-savanna",FALSE
"480",-13.4601316384259,12.9166508915336,2,8.2089998960495,0.0612096999771893,0.631578922271729,752.944516789237,29.0219360351563,"West_Sudanian",FALSE
"481",-13.4489026973744,12.9166508915336,2,4.81750005483627,0.0129374996758997,0.736842095851898,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
